TURNING MOVEMENT COUNTS REPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5/24/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North-South Streetname:,E 12th St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East-West Streetname:,3rd Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest-Northeast Streetname:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southeast-Northwest Streetname:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City:,Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State:,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Collection Firm:,"Quality Counts, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Job Number:,10764720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Count Methodology:,videotaped and manually compiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File Path:,\\PWAFILE2\Databases\Traffic_Counts\Data (formatted)\Turning Movement Counts\10764720 - E 12th St -- 3rd Ave.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL-VEHICLE VOLUMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Period,SB Left,SB Thru,SB Right,SB U-Turn,SB RTOR,WB Left,WB Thru,WB Right,WB U-Turn,WB RTOR,NB Left,NB Thru,NB Right,NB U-Turn,NB RTOR,EB Left,EB Thru,EB Right,EB U-Turn,EB RTOR,,,,,,,,,,,,,,,,,,,,,Total,Hourly Totals
4:00 PM,0,0,0,0,0,0,1,3,0,0,3,13,1,0,0,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,28,
4:05 PM,0,0,0,0,0,2,1,0,0,0,1,10,3,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,19,
4:10 PM,0,0,0,0,0,3,2,3,0,0,0,10,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,20,
4:15 PM,0,0,0,0,0,1,3,1,0,0,3,18,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,30,
4:20 PM,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,15,
4:25 PM,0,0,0,0,0,1,2,2,0,0,0,4,2,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,15,
4:30 PM,0,0,0,0,0,1,0,2,0,0,1,13,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,19,
4:35 PM,0,0,0,0,0,0,0,2,0,0,1,6,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11,
4:40 PM,1,0,0,0,0,1,1,2,0,0,1,13,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,21,
4:45 PM,0,0,0,0,0,4,1,2,0,0,2,9,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,19,
4:50 PM,0,0,0,0,0,2,1,0,0,0,0,6,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10,
4:55 PM,0,0,0,0,0,5,0,3,0,0,0,7,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,16,223
5:00 PM,0,1,0,0,0,4,2,10,0,0,0,9,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,26,221
