TURNING MOVEMENT COUNTS REPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,10/26/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North-South Streetname:,Project Dwy 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East-West Streetname:,Edgewater Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest-Northeast Streetname:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southeast-Northwest Streetname:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City:,Oakland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State:,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Collection Firm:,"Quality Counts, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Job Number:,10673704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Count Methodology:,videotaped and manually compiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weather:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File Path:,C:\Users\jbessman\Desktop\Temp\OaklandCounts\Counts\Oakland TMCs\10673704 - Project Dwy 1 -- Edgewater Dr.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comments:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALL-VEHICLE VOLUMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Period,SB Left,SB Thru,SB Right,SB U-Turn,SB RTOR,WB Left,WB Thru,WB Right,WB U-Turn,WB RTOR,NB Left,NB Thru,NB Right,NB U-Turn,NB RTOR,EB Left,EB Thru,EB Right,EB U-Turn,EB RTOR,,,,,,,,,,,,,,,,,,,,,Total,Hourly Totals
7:00 AM,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,24,
7:05 AM,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,24,
7:10 AM,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,19,
7:15 AM,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,1,0,0,,,,,,,,,,,,,,,,,,,,,28,
7:20 AM,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,8,0,0,0,,,,,,,,,,,,,,,,,,,,,28,
7:25 AM,0,0,0,0,0,0,16,3,1,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,23,
7:30 AM,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,34,
7:35 AM,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,35,
7:40 AM,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,34,
7:45 AM,1,0,0,0,0,0,21,2,0,0,0,0,0,0,0,1,9,0,0,0,,,,,,,,,,,,,,,,,,,,,34,
7:50 AM,0,0,0,0,0,1,26,1,2,0,1,0,0,0,0,0,4,0,2,0,,,,,,,,,,,,,,,,,,,,,37,
7:55 AM,1,0,0,0,0,1,50,2,2,0,0,0,0,0,0,0,14,1,2,0,,,,,,,,,,,,,,,,,,,,,73,393
8:00 AM,0,0,0,0,0,0,36,6,1,0,0,0,0,0,0,1,6,1,1,0,,,,,,,,,,,,,,,,,,,,,52,421
8:05 AM,1,0,0,0,0,2,27,0,0,0,0,0,0,0,0,0,4,0,2,0,,,,,,,,,,,,,,,,,,,,,36,433
8:10 AM,0,0,0,0,0,0,15,1,1,0,1,0,1,0,0,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,27,441
8:15 AM,1,0,0,0,0,2,20,2,1,0,0,0,0,0,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,32,445
8:20 AM,1,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,39,456
8:25 AM,2,0,1,0,0,1,25,3,0,0,0,0,0,0,0,0,8,0,1,0,,,,,,,,,,,,,,,,,,,,,41,474
8:30 AM,3,0,0,0,0,1,28,2,1,0,0,0,0,0,0,2,12,0,2,0,,,,,,,,,,,,,,,,,,,,,51,491
8:35 AM,2,0,1,0,0,1,29,2,1,0,0,0,0,0,0,0,14,0,0,0,,,,,,,,,,,,,,,,,,,,,50,506
8:40 AM,1,0,1,1,0,0,31,4,1,0,0,0,2,0,0,1,12,0,1,0,,,,,,,,,,,,,,,,,,,,,55,527
8:45 AM,2,0,1,0,0,0,12,3,0,0,0,0,0,0,0,0,11,1,1,0,,,,,,,,,,,,,,,,,,,,,31,524
8:50 AM,4,0,0,0,0,0,23,4,0,0,0,0,0,0,0,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,42,529
8:55 AM,4,0,0,0,0,2,24,2,1,0,0,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,44,500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HEAVY-VEHICLE VOLUMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time Period,SB Left,SB Thru,SB Right,WB Left,WB Thru,WB Right,NB Left,NB Thru,NB Right,EB Left,EB Thru,EB Right,,,,,,,,,,,,,Total,,,,,,,,,,,,,,,,,
7:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
7:05 AM,0,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
7:10 AM,0,0,0,0,1,0,0,0,0,0,2,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
