,,,,,,,,,,,,,"National Data & Surveying Services",,,,,,,,,,,,,,
"Brush St and 12th St , City of Oakland",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"IN / OUT Peak Hour Summary",,,,,,,,,,,,,"Project #:",,,"10-7381 Bikes-055",,,
Date:,,2010/10/07,,,,,,"Southbound Approach",,,,,,,,,,,,,,,,,,,
Day:,,2010/10/07,,,,"Brush St",,,IN,,,,OUT,,"Total IN & OUT",,,,N,,,,,,,,
,,,,,,,,,0,,,,0,,,,0,AM,,"AM Peak Hour:",,,,,,,
,,,,,,,,,,,,,,,,,,,,"NOON Peak Hour:",,,,,,,
,,,,,,,,,0,,,,0,,,,0,NOON,,"PM Peak Hour:",,,,,"500 PM",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,3,,,,2,,,,5,PM,,,,,,,,,
,"12th St",,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastbound Approach","Total IN & OUT",AM,,NOON,,PM,,,,,,,,,,,,,,AM,,NOON,,PM,"Total IN & OUT",,"Westbound Approach"
,,0,,0,,4,,,,,,,,,,,,,,0,,0,,5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IN,0,,0,,0,,,,,,,,,,,,,,0,,0,,5,IN,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OUT,0,,0,,4,,,,,,,,,,,,,,0,,0,,0,OUT,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,,,,0,,,,0,AM,,,"Count Periods",,Start:,,End:,,
,,,,,,,,,,,,,,,,,,,,,AM,,00:00:00,,00:00:00,,
,,,,,,,,,0,,,,0,,,,0,NOON,,,NOON,,00:00:00,,00:00:00,,
,,,,,,,,,,,,,,,,,,,,,PM,,16:00:00,,19:00:00,,
,,,,,,,,,2,,,,4,,,,6,PM,,,,,,,,,
Control:,,0,,,,,,,IN,,,,OUT,,,"Total IN & OUT",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Northbound Approach",,,,,,,,,,,,,,,,,,,
