"TMC Summary of Jackson St/2nd St",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"Project #: ",,"10-7381 Bikes-014",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"SOUTHBOUND  APPROACH  LANES",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Jackson St",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,," ",,,,,,N,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,TOTAL,,3,,2,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,PM,,2,,0,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,NOON,,0,,0,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,AM,,1,,2,,0,,,,,,,,,,,,,,,,
,,,"2nd St",,,,,,,,,,,,,354,,,,,,,,,"2nd St",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EASTBOUND  APPROACH  LANES",,," ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WESTBOUND  APPROACH  LANES",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,TOTAL,,AM,NOON,PM,,,,,,,,,,,,,,AM,NOON,PM,TOTAL,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,,0,0,3,,,,,,,,,,,,,,1,0,0,1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,9,,2,0,7,,,,,,,,,,,,,,10,0,4,14,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,0,0,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," ",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,PM,,1,,3,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,,,,,,,,,,,,NOON,,0,,0,,0,,,,,,,,,,,,,,,,
," ",,,,,,,,,,,,,,,,,,,,,,,,"TURNING  MOVEMENT  COUNT",,,,,,,,,,
,,,,,,,,,,,,,AM,,0,,0,,0,,,,,,,,,,,,,,,,
,,,,,,,,,"Jackson St",,,,,,,,,,,,,,,,"Jackson St / 2nd St",,,,,,,,,,
,,,,,,,,,,,,,TOTAL,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1,,3,,0,,,,,,"(Intersection Name)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,," ",,,,,,,,,,,,,,Tuesday,,,,,,2010/10/05,,,,
