"PREPARED BY NATIONAL DATA & SURVEYING SERVICES",,,,,,,,,,,,,,,,,,,,
,,,,"Pedestrian Count",,,,,,,,,,,,,,,Start:,End:
PROJECT#:,,10-7381-053,,,,,,,,,,,,,,,,AM,07:00:00,09:00:00
"N/S Street:",,"Brush St/I-880 SB Off-Ramp",,,,,,,,,,,,,,,,NOON,NONE,NONE
"E/W Street:",,"18th St",,,,,,,,,,,,,,,,PM,16:00:00,19:00:00
DATE:,,2010/10/14,,,,,,,DAY:,2010/10/14,,,,,,,,,,
CITY:,,Oakland,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,0,0,,,,,,,,,
,,,,,,,,,AM,NOON,PM,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,"N O R T H   L E G",,,,,,,,,,,,,,,
,,,,"W E S T   L E G",,,,,,,,,,,,"E A S T   L E G",,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
PM,43,,,,,,,,,,,,,,,,,,0,AM
NOON,0,,,,,,,,,,,,,,,,,,0,NOON
AM,0,,,,,,,,,,,,,,,,,,0,PM
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,"S O U T H   L E G",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,0,121,,,,,,,,,
,,,,,,,,,AM,NOON,PM,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Graphic image courtesy of FHWA",
