,,,,,,,,"Turning Movement Report",,,,,,,,,,,,,
,,,,"Metro Traffic Data Inc.",,,,,,,,,,,,,,,,,
,,,,"310 N. Irwin Street - Suite 20",,,,,,,,,,,,,,,,,
,,,,"Hanford, CA 93230",,,,,,,,,,,"Prepared For:",,,,,,"Debbie Yueh"
,,,,,,,,,,,,,,,,,,,,,"Kittelson Associates, Inc."
,,,,"800-975-6938  Phone/Fax",,,,,,,,,,,,,,,,,"180 Grand Avenue, Suite 250"
,,,,www.metrotrafficdata.com,,,,,,,,,,,,,,,,,"Oakland, CA 94612"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,LOCATION,"Shafter Avenue @ Cavour Street",,,,,,,,,LATITUDE," 37.837858°",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,COUNTY,Alameda,,,,,,,,,LONGITUDE,-122.257321°,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,"COLLECTION DATE",2012/09/11,,,,,,,,,WEATHER,"Sunny and Clear",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Vehicles",,,"N-Leg Peds",,"Southbound Vehicles",,,"S-Leg Peds",,"Eastbound Vehicles",,,"E-Leg Peds",,"Westbound Vehicles",,,"W-Leg Peds",
,Time,Left,Thru,Right,,,Left,Thru,Right,,,Left,Thru,Right,,,Left,Thru,Right,,
,"4:00 PM - 4:15 PM",6,24,2,0,,3,12,1,3,,1,3,5,2,,3,3,0,3,
,"4:15 PM - 4:30 PM",2,25,0,1,,0,19,0,1,,3,5,4,3,,2,1,0,2,
,"4:30 PM - 4:45 PM",4,23,1,1,,0,12,0,2,,0,5,4,3,,1,6,1,0,
,"4:45 PM - 5:00 PM",2,20,0,0,,2,21,0,2,,0,6,5,0,,1,1,0,2,
,"5:00 PM - 5:15 PM",3,27,0,2,,0,16,1,0,,5,4,10,2,,0,2,0,3,
,"5:15 PM - 5:30 PM",3,32,0,1,,2,15,1,0,,3,5,11,3,,5,2,0,3,
,"5:30 PM - 5:45 PM",4,28,1,2,,1,12,2,0,,1,7,12,2,,0,1,0,2,
,"5:45 PM - 6:00 PM",4,35,1,3,,0,17,2,3,,1,5,12,1,,3,5,0,0,
,TOTAL,28,214,5,10,,8,124,7,11,,14,40,63,16,,15,21,1,15,
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Bicyclists",,,,,"Southbound Bicyclists",,,,,"Eastbound Bicyclists",,,,,"Westbound Bicyclists",,,,
,Time,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus
,"4:00 PM - 4:15 PM",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,"4:15 PM - 4:30 PM",1,4,0,0,0,0,7,0,0,0,0,1,3,0,0,0,4,0,0,0
,"4:30 PM - 4:45 PM",0,4,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0
,"4:45 PM - 5:00 PM",0,1,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0
,"5:00 PM - 5:15 PM",2,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
,"5:15 PM - 5:30 PM",1,7,0,0,0,0,3,0,0,0,0,1,1,0,0,1,2,1,0,0
,"5:30 PM - 5:45 PM",0,8,0,0,0,0,10,0,0,0,0,2,2,0,0,2,3,0,0,0
,"5:45 PM - 6:00 PM",1,8,0,0,0,0,9,0,0,0,0,2,2,0,0,1,1,1,0,0
,TOTAL,5,42,0,0,0,0,43,1,0,0,0,6,12,0,0,4,10,2,0,0
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Vehicles",,,"N-Leg Peds",,"Southbound Vehicles",,,"S-Leg Peds",,"Eastbound Vehicles",,,"E-Leg Peds",,"Westbound Vehicles",,,"W-Leg Peds",
,"PEAK HOUR",Left,Thru,Right,,,Left,Thru,Right,,,Left,Thru,Right,,,Left,Thru,Right,,
,"5:00 PM - 6:00 PM",14,122,2,8,,3,60,6,3,,10,21,45,8,,8,10,0,8,
,,"Northbound Bicyclists",,,,,"Southbound Bicyclists",,,,,"Eastbound Bicyclists",,,,,"Westbound Bicyclists",,,,
,"PEAK HOUR",Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus
,"5:00 PM - 6:00 PM",4,30,0,0,0,0,27,0,0,0,0,5,5,0,0,4,6,2,0,0
,,,,,,,,,,,,,,,,,,,,,
,,PHF,,,,,,"Shafter Avenue",,,,,,,,,,,,,
,AM,0.88529411764706,,,,,,Veh,6,60,3,,,,,,,,,,
,,,,,,,,Bikes,0,27,0,,,,,,,,,,
,,,,,,,,,,,,,Bikes,Veh,,,,,,,
,,,,,,10,0,,,,,,2,0,,,,,,,
,,"Cavour Street",,,,21,5,,,,,,6,10,"Cavour Street",,,,,,
,,,,,,45,5,,,,,,4,8,,,,,,,
,,,,,,Veh,Bikes,,,,,,,,,,,,,,
,,,,,,,,,4,30,0,Bikes,,,,,,,,,
,,,,,,,,,14,122,2,Veh,,,,,,,,,
,,,,,,,,"Shafter Avenue",,,,,,,,,,,,,
