"PREPARED BY NATIONAL DATA & SURVEYING SERVICES",,,,,,,,,,,,,,,,,,,,
,,,,"Pedestrian Count",,,,,,,,,,,,,,,Start:,End:
PROJECT#:,,10-7381-011,,,,,,,,,,,,,,,,AM,07:00:00,09:00:00
"N/S Street:",,"Jackson St",,,,,,,,,,,,,,,,NOON,NONE,NONE
"E/W Street:",,"5th St",,,,,,,,,,,,,,,,PM,16:00:00,19:00:00
DATE:,,2010/10/07,,,,,,,DAY:,2010/10/07,,,,,,,,,,
CITY:,,Oakland,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,0,13,,,,,,,,,
,,,,,,,,,AM,NOON,PM,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,"N O R T H   L E G",,,,,,,,,,,,,,,
,,,,"W E S T   L E G",,,,,,,,,,,,"E A S T   L E G",,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
PM,25,,,,,,,,,,,,,,,,,,106,AM
NOON,0,,,,,,,,,,,,,,,,,,0,NOON
AM,16,,,,,,,,,,,,,,,,,,84,PM
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,"S O U T H   L E G",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,20,0,23,,,,,,,,,
,,,,,,,,,AM,NOON,PM,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"Graphic image courtesy of FHWA",
