,,,,,,,,,,,,,"National Data & Surveying Services",,,,,,,,,,,,,,
"Madison St and 4th St , City of Oakland",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"IN / OUT Peak Hour Summary",,,,,,,,,,,,,"Project #:",,,"10-7381 Bikes-019",,,
Date:,,2010/10/07,,,,,,"Southbound Approach",,,,,,,,,,,,,,,,,,,
Day:,,2010/10/07,,,,"Madison St",,,IN,,,,OUT,,"Total IN & OUT",,,,N,,,,,,,,
,,,,,,,,,5,,,,0,,,,5,AM,,"AM Peak Hour:",,,,,"715 AM",,
,,,,,,,,,,,,,,,,,,,,"NOON Peak Hour:",,,,,,,
,,,,,,,,,0,,,,0,,,,0,NOON,,"PM Peak Hour:",,,,,"400 PM",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,7,,,,2,,,,9,PM,,,,,,,,,
,"4th St",,,,,,,,,,,,,,,,,,,,,,,,,,
"Eastbound Approach","Total IN & OUT",AM,,NOON,,PM,,,,,,,,,,,,,,AM,,NOON,,PM,"Total IN & OUT",,"Westbound Approach"
,,7,,0,,6,,,,,,,,,,,,,,8,,0,,9,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,IN,2,,0,,5,,,,,,,,,,,,,,5,,0,,1,IN,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OUT,5,,0,,1,,,,,,,,,,,,,,3,,0,,8,OUT,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,,,,4,,,,4,AM,,,"Count Periods",,Start:,,End:,,
,,,,,,,,,,,,,,,,,,,,,AM,,07:00:00,,09:00:00,,
,,,,,,,,,0,,,,0,,,,0,NOON,,,NOON,,00:00:00,,00:00:00,,
,,,,,,,,,,,,,,,,,,,,,PM,,16:00:00,,19:00:00,,
,,,,,,,,,3,,,,5,,,,8,PM,,,,,,,,,
Control:,,0,,,,,,,IN,,,,OUT,,,"Total IN & OUT",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Northbound Approach",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
