,,,,,,,,"Turning Movement Report",,,,,,,,,,,,,
,,,,"Metro Traffic Data Inc.",,,,,,,,,,,,,,,,,
,,,,"310 N. Irwin Street - Suite 20",,,,,,,,,,,,,,,,,
,,,,"Hanford, CA 93230",,,,,,,,,,,"Prepared For:",,,,,,"Debbie Yueh"
,,,,,,,,,,,,,,,,,,,,,"Kittelson Associates, Inc."
,,,,"800-975-6938  Phone/Fax",,,,,,,,,,,,,,,,,"180 Grand Avenue, Suite 250"
,,,,www.metrotrafficdata.com,,,,,,,,,,,,,,,,,"Oakland, CA 94612"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,LOCATION,"Fruitvale Avenue @ Foothill Blvd",,,,,,,,,LATITUDE," 37.783723°",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,COUNTY,Alameda,,,,,,,,,LONGITUDE,-122.222765°,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,"COLLECTION DATE",2012/09/19,,,,,,,,,WEATHER,"Sunny and Clear",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Vehicles",,,"N-Leg Peds",,"Southbound Vehicles",,,"S-Leg Peds",,"Eastbound Vehicles",,,"E-Leg Peds",,"Westbound Vehicles",,,"W-Leg Peds",
,Time,Left,Thru,Right,CW,Jay,Left,Thru,Right,CW,Jay,Left,Thru,Right,CW,Jay,Left,Thru,Right,CW,Jay
,"4:00 PM - 4:15 PM",1,96,36,13,0,1,91,8,24,0,18,85,4,20,0,18,74,16,18,0
,"4:15 PM - 4:30 PM",5,117,41,20,2,7,77,12,43,1,19,74,15,29,0,28,76,14,19,0
,"4:30 PM - 4:45 PM",2,116,27,20,1,2,67,9,24,0,15,84,14,19,0,28,78,12,19,1
,"4:45 PM - 5:00 PM",2,108,29,14,0,4,82,6,22,3,26,89,9,10,0,24,72,16,12,0
,"5:00 PM - 5:15 PM",1,132,41,27,5,4,90,6,47,2,15,103,11,41,3,20,79,19,21,2
,"5:15 PM - 5:30 PM",0,131,34,26,0,6,92,3,23,0,19,92,12,16,0,26,78,5,12,0
,"5:30 PM - 5:45 PM",2,153,44,32,4,1,85,10,43,3,22,106,12,20,1,18,82,12,9,0
,"5:45 PM - 6:00 PM",6,121,35,20,0,2,72,9,38,0,19,87,12,31,0,18,85,8,13,0
,TOTAL,19,974,287,172,12,27,656,63,264,9,153,720,89,186,4,180,624,102,123,3
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Bicycles",,,,,"Southbound Bicycles",,,,,"Eastbound Bicycles",,,,,"Westbound Bicycles",,,,
,Time,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus
,"4:00 PM - 4:15 PM",0,2,0,1,0,0,3,0,1,0,0,1,0,0,0,0,2,0,0,0
,"4:15 PM - 4:30 PM",0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1
,"4:30 PM - 4:45 PM",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"4:45 PM - 5:00 PM",0,3,0,1,0,0,1,0,1,0,0,1,0,0,0,2,0,0,2,0
,"5:00 PM - 5:15 PM",0,4,1,4,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0
,"5:15 PM - 5:30 PM",0,3,0,1,1,0,4,1,1,0,0,2,0,1,1,0,1,0,1,0
,"5:30 PM - 5:45 PM",0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0
,"5:45 PM - 6:00 PM",0,2,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0
,TOTAL,0,21,1,8,3,0,13,2,3,0,0,11,0,3,1,2,7,0,6,1
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Vehicles",,,"N-Leg Peds",,"Southbound Vehicles",,,"S-Leg Peds",,"Eastbound Vehicles",,,"E-Leg Peds",,"Westbound Vehicles",,,"W-Leg Peds",
,"PEAK HOUR",Left,Thru,Right,SW,Jay,Left,Thru,Right,SW,Jay,Left,Thru,Right,SW,Jay,Left,Thru,Right,SW,Jay
,"5:00 PM - 6:00 PM",5,524,148,99,9,15,349,25,135,8,82,390,44,87,4,88,311,52,54,2
,,"Northbound Bicycles",,,,,"Southbound Bicycles",,,,,"Eastbound Bicycles",,,,,"Westbound Bicycles",,,,
,"PEAK HOUR",Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus
,"5:00 PM - 6:00 PM",0,12,1,6,1,0,7,1,2,0,0,8,0,2,1,2,3,0,4,0
,,,,,,,,,,,,,,,,,,,,,
,,PHF,,,,,,"Fruitvale Avenue",,,,,,,,,,,,,
,AM,0.93235831809872,,,,,,Veh,25,349,15,,,,,,,,,,
,,,,,,,,Bikes,1,7,0,,,,,,,,,,
,,,,,,,,,,,,,Bikes,Veh,,,,,,,
,,,,,,82,0,,,,,,0,52,,,,,,,
,,"Foothill Boulevard",,,,390,8,,,,,,3,311,"Foothill Boulevard",,,,,,
,,,,,,44,0,,,,,,2,88,,,,,,,
,,,,,,Veh,Bikes,,,,,,,,,,,,,,
,,,,,,,,,0,12,1,Bikes,,,,,,,,,
,,,,,,,,,5,524,148,Veh,,,,,,,,,
,,,,,,,,"Fruitvale Avenue",,,,,,,,,,"Page 2 of 2",,,
