,"Adeline St. Northbound",,,,,,,"Adeline St. Southbound",,,,,
Time,"Right Turn","Left Turn",Through,"Bikes on Sidewalk","Bikes on Buses",Peds,,"Right Turn","Left Turn",Through,"Bikes on Sidewalk","Bikes on Buses",Peds
11:30-12:00,1,,1,,,,,1,,2,,,
12:00-12:30,,,,,,,,,,,,,
"11:30-12:30pm Totals:",1,,1,,,,,1,,2,,,
12:30-1:00,,,,,,,,,,,,,
1:00-1:30,,,,,,,,,,,,,
"12:30-1:30pm Totals",,,,,,,,,,,,,
"11:30-1:30 pm Totals",1,,1,,,,,1,,2,,,
"Total # of Bikes NB: ",,2,,,,,,"Total # of Bikes SB: ",,,3,,
,,,,,,,,,,,,,
,"36th St. Eastbound",,,,,,,"36th St. Westbound",,,,,
Time,"Right Turn","Left Turn",Through,"Bikes on Sidewalk","Bikes on Buses",Peds,,"Right Turn","Left Turn",Through,"Bikes on Sidewalk","Bikes on Buses",Peds
11:30-12:00,,,1,,,,,,,1,,,
12:00-12:30,,,,,,,,,,,,,
"11:30-12:30pm Totals:",,,1,,,,,,,1,,,
12:30-1:00,,,,,,,,,,1,,,
1:00-1:30,,,,,,,,,,,,,
"12:30-1:30pm Totals",,,,,,,,,,1,,,
"11:30-1:30 pm Totals",,,1,,,,,,,2,,,
"Total # of Bikes EB: ",,1,,,,,,"Total # of Bikes WB: ",,,2,,
,,,,,,,,,,,,,
,,,"Total # of Bikes Counted (11:30-1:30 pm): ",,,,,,8,,,,
