,,,,,,,,"Turning Movement Report",,,,,,,,,,,,,
,,,,"Metro Traffic Data Inc.",,,,,,,,,,,,,,,,,
,,,,"310 N. Irwin Street - Suite 20",,,,,,,,,,,,,,,,,
,,,,"Hanford, CA 93230",,,,,,,,,,,"Prepared For:",,,,,,"Debbie Yueh"
,,,,,,,,,,,,,,,,,,,,,"Dowling Associates, Inc."
,,,,"800-975-6938  Phone/Fax",,,,,,,,,,,,,,,,,"180 Grand Avenue, Suite 250"
,,,,www.metrotrafficdata.com,,,,,,,,,,,,,,,,,"Oakland, CA 94612"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,LOCATION,"20th Street @ Webster Street",,,,,,,,,LATITUDE," 37.808371°",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,COUNTY,Alameda,,,,,,,,,LONGITUDE,-122.266072°,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,"COLLECTION DATE",2011/05/04,,,,,,,,,WEATHER,"Sunny and Clear",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Vehicles",,,"N-Leg Peds",,"Southbound Vehicles",,,"S-Leg Peds",,"Eastbound Vehicles",,,"E-Leg Peds",,"Westbound Vehicles",,,"W-Leg Peds",
,Time,Left,Thru,Right,CW,Jay,Left,Thru,Right,CW,Jay,Left,Thru,Right,CW,Jay,Left,Thru,Right,CW,Jay
,"7:00 AM - 7:15 AM",0,0,0,81,3,7,25,14,20,0,0,17,12,21,0,21,17,0,12,0
,"7:15 AM - 7:30 AM",0,0,0,109,4,9,40,17,30,0,0,30,15,23,0,27,35,0,12,1
,"7:30 AM - 7:45 AM",0,0,0,134,1,16,64,17,22,0,0,36,19,32,1,46,49,0,13,1
,"7:45 AM - 8:00 AM",0,0,0,152,1,12,69,15,40,1,0,26,24,42,0,46,54,0,17,0
,"8:00 AM - 8:15 AM",0,0,0,186,0,12,75,13,58,0,0,34,25,52,0,50,36,0,20,0
,"8:15 AM - 8:30 AM",0,0,0,202,1,14,90,19,58,0,0,41,31,55,2,45,58,0,12,0
,"8:30 AM - 8:45 AM",0,0,0,185,2,8,95,28,48,1,0,40,39,66,0,52,59,0,22,0
,"8:45 AM - 9:00 AM",0,0,0,218,0,19,71,21,34,0,0,34,27,57,0,46,48,0,12,0
,TOTAL,0,0,0,1267,12,97,529,144,310,2,0,258,192,348,3,333,356,0,120,2
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Bicycles",,,,,"Southbound Bicycles",,,,,"Eastbound Bicycles",,,,,"Westbound Bicycles",,,,
,Time,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus
,"7:00 AM - 7:15 AM",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,1,0,0
,"7:15 AM - 7:30 AM",0,1,0,1,0,0,8,4,0,0,0,0,0,0,1,1,2,0,0,0
,"7:30 AM - 7:45 AM",0,0,0,0,0,0,6,0,0,0,0,2,0,1,1,4,5,0,0,0
,"7:45 AM - 8:00 AM",0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,3,1,0,0,0
,"8:00 AM - 8:15 AM",0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1,4,0,0,0
,"8:15 AM - 8:30 AM",0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,4,0,1,1
,"8:30 AM - 8:45 AM",0,0,0,0,0,1,11,3,0,0,1,0,0,0,0,0,7,0,1,0
,"8:45 AM - 9:00 AM",0,0,0,0,0,0,13,4,0,0,0,2,1,0,1,4,4,0,0,0
,TOTAL,0,1,0,1,0,1,65,15,1,0,1,4,2,1,3,15,28,1,2,1
,,,,,,,,,,,,,,,,,,,,,
,,"Northbound Vehicles",,,"N-Leg Peds",,"Southbound Vehicles",,,"S-Leg Peds",,"Eastbound Vehicles",,,"E-Leg Peds",,"Westbound Vehicles",,,"W-Leg Peds",
,"PEAK HOUR",Left,Thru,Right,SW,Jay,Left,Thru,Right,SW,Jay,Left,Thru,Right,SW,Jay,Left,Thru,Right,SW,Jay
,"8:00 AM - 9:00 AM",0,0,0,791,3,53,331,81,198,1,0,149,122,230,2,193,201,0,66,0
,,"Northbound Bicycles",,,,,"Southbound Bicycles",,,,,"Eastbound Bicycles",,,,,"Westbound Bicycles",,,,
,"PEAK HOUR",Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus,Left,Thru,Right,SW,Bus
,"7:00 AM - 7:15 AM",0,0,0,0,0,1,42,10,1,0,1,2,1,0,1,5,19,0,2,1
,,,,,,,,,,,,,,,,,,,,,
,,PHF,,,,,,"Webster Street",,,,,,,,,,,,,
,AM,0.88006230529595,,,,,,Veh,81,331,53,,,,,,,,,,
,,,,,,,,Bikes,10,42,1,,,,,,,,,,
,,,,,,,,,,,,,Bikes,Veh,,,,,,,
,,,,,,0,1,,,,,,0,0,,,,,,,
,,"20th Street",,,,149,2,,,,,,19,201,"20th Street",,,,,,
,,,,,,122,1,,,,,,5,193,,,,,,,
,,,,,,Veh,Bikes,,,,,,,,,,,,,,
,,,,,,,,,0,0,0,Bikes,,,,,,,,,
,,,,,,,,,0,0,0,Veh,,,,,,,,,
,,,,,,,,"Webster Street",,,,,,,,,,"Page 2 of 2",,,
